Curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_324:0000599,GShpDors_E_1to3,GRSHP_score,Trials and nurseries,Maturity,,BMS_20589,,,,EN,Sorghum,CO_324:0000292,Grain shape in dorsal view,Morphological,Grain shape in dorsal view.,,GShpDors,,Grain,shape in dorsal view,,,CO_324:0000293,Grain shape in dorsal view - Estimation,Estimation,Visual assessment of grain shape.,,,CO_324:0000294,GShpDors Score (1-3),Nominal,,,,,1= narrow elliptic,2= elliptic,3= circular,,,,,,,
,CO_324:0000603,GShpProf_E_1to3,GRSHPPROF_1_3,Trials and nurseries,Maturity,,,,,,EN,Sorghum,CO_324:0000600,Grain shape in profile view,Morphological,Grain shape in profile view.,,GShpProf,,Grain,shape in profile view,,,CO_324:0000601,Grain shape in profile view - Estimation,Estimation,Visual assessment of grain shape.,,,CO_324:0000602,GShpProf Score (1-3),Nominal,,,,,1= narrow elliptic,2= elliptic,3= circular,,,,,,,
,CO_324:0000604,InterNodLng_InterNodAvLng_cm,SIL_cm,Trials and nurseries,variable,,BMS_20416,ICRISAT/IER,Eva Weltzien/Niaba Teme,23/11/2011,EN,Sorghum,CO_324:0000139,Stem internodes length,Morphological,Average length of the internodes of the main shoot stem,,InterNodLng,SIL,Stem,Internode length,,,CO_324:0000140,Stem internode length - Computation,Computation,Use formula to compute stem internodes length.,Calculated as the length of the stem divided by the number of elongated internodes : InterNodLng_M_cm = StmLng_M_cm / InterNodNo_Ct_internod,,CO_324:0000090,cm,Numerical,,,,,,,,,,,,,,
,CO_324:0000605,InterNodNo_Ct_internod,INTNN_internodes,Trials and nurseries,variable,,BMS_20594,CIRAD,JF Rami,08/05/2012,EN,Sorghum,CO_324:0000235,Stem elongated internodes number,Morphological,Number of elongated internodes on the main stem.,,InterNodNo,INTNN,Stem,elongated internodes number,,,CO_324:0000236,Stem elongated internodes number - Counting,Counting,Count the number of elongated internodes on the main stem,,,CO_324:0000237,internode,Numerical,,,,,,,,,,,,,,
,CO_324:0000606,LfCol_E_1to2,LCLR_1_2,,Maturity,,BMS_20596,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000055,Leaf color,Morphological,Leaf color.,,LfCol,LCLR,Leaf,color,,,CO_324:0000360,Leaf color - Estimation,Estimation,Observe leaf color.,,,CO_324:0000361,LfCol Score (1-2),Nominal,,,,,1= light green,2= dark green,,,,,,,,
,CO_324:0000607,LfMRCol_E_1to5,LMC_1_5,,Pre-Flowering,,BMS_20600,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000057,Leaf midrib color,Morphological,Leaf midrib color.,,LfMRCol,LMC,Leaf,midrib color,,,CO_324:0000364,Leaf midrib color - Estimation,Estimation,Observe leaf midrib color.,,,CO_324:0000365,LfMRCol Score (1-5),Nominal,,,,,1= white,2= dull green,3= yellow,4= brown,5= purple,,,,,
,CO_324:0000608,LfStmWRatio_C_pct,LOST_pct,,Maturity,,BMS_20627,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000028,Leaf to stem weight ratio,Morphological,The ratio of leaves weight over stem weight.,,LfStmWRatio,STOL,Plant,Leaf to stem weight ratio,,,CO_324:0000334,Leaf to stem weight ratio - Computation,Computation,Compute leaf to stem weight ratio.,,,CO_324:0000198,%,Numerical,,,,,,,,,,,,,,
,CO_324:0000609,LfVCol_E_1to2,LVC_1_2,,Maturity,,BMS_20602,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000056,Leaf vein color,Morphological,Pigmentation of the leaf-vein.,,LfVCol,LVC,Leaf,vein color,,,CO_324:0000362,Leaf vein color - Estimation,Estimation,Observe leaf vein color.,,,CO_324:0000363,LfVCol Score (1-2),Nominal,,,,,1= green,2= white,,,,,,,,
,CO_324:0000611,NdlTNo_E_tllr,NDLT_1_5,,Maturity,,BMS_20606,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000039,Stem nodal tiller number,Morphological,Number of nodal tillers arising from the upper nodes in sorghum stem.,,StmNdlTNo,NDLT,Stem,nodal tillering,,,CO_324:0000342,Stem nodal tiller number - Counting,Counting,Counting of stem nodal tiller number.,,,CO_324:0000610,tiller,Numerical,,,,,,,,,,,,,,
,CO_324:0000613,PBTNo_Ct_tllr,,,Maturity,,BMS_20630,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000040,Plant basal tiller number,Morphological,Number of basal tillers.,,PBTNo,TNO,Plant,basal tillers number,,,CO_324:0000344,Plant basal tiller number - Counting,Counting,Counting of plant basal tiller number.,,,CO_324:0000610,tiller,Numerical,,,,,,,,,,,,,,
,CO_324:0000614,PcleCptSh_E_1to9,PCPT_1_9,,Maturity,,,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000050,Panicle compactness and shape,Morphological,Compactness and shape of the panicle.,,PcleCpt,PCPT,Panicle,compactness and shape,,,CO_324:0000358,Panicle compactness and shape - Estimation,Estimation,Observe the overall shape of the panicle and its compactness based on florets density.,,,CO_324:0000359,PcleCpt Score (1-13),Ordinal,,,,,"1= Very lax panicle (typical
 of wild sorghums)",11= Half broom corn,2=Very loose erect primary branches,3= Very loose drooping primary branches,4=Loose erect primary branches,5= Loose drooping primary branches,6=Semi-loose erect primary branches,7= Semi-loose drooping primary branches,8=Semi-compact elliptic,9= Compact elliptic
,CO_324:0000615,PcleDen_E_1to5,PDEN_1_5,Trials and nurseries,Maturity,,BMS_20412,ICRISAT Bamako,Eva Weltzien,23/11/2011,EN,Sorghum,CO_324:0000187,Panicle density,Morphological,Panicle density.,,PcleDen,PDEN,Panicle,density,,,CO_324:0000188,Panicle density - Estimation,Estimation,"Observe panicle length, distance between branches and the number of spikelets with grain and record panicle density.",,,CO_324:0000189,PcleDen Score (1-5),Ordinal,,,,,1= Very loose panicle,2= Loose panicle,3= Intermediate panicle,4= Dense panicle,5= Very dense panicle,,,,,
,CO_324:0000616,PcleDsirblty_E_1to5,PD_1_5,"Trials, Nursery, Farmer group evaluation",Maturity,,BMS_20411,ICRISAT Bamako,Eva Weltzien,23/11/2011,EN,Sorghum,CO_324:0000184,Panicle desirability,Morphological,Desirability of the panicle shape.,,PcleDsirblty,PD,Panicle,desirability,,,CO_324:0000185,Panicle desirability - Estimation,Estimation,"Observe shape, density and grain amount per panicle before harvest or on harvested panicles and record desirability.",,,CO_324:0000186,PcleDsirblty Score (1-5),Ordinal,,,,,1= Bad,2= Some problems,3= Acceptable,4= Good,5= Very Good,,,,,
,CO_324:0000618,PcleEx_E_1to4,,,Maturity,,,CIRAD,JF Rami,,EN,Sorghum,CO_324:0000049,Panicle exertion,Morphological,Length of peduncle emerged from the flag leaf sheath.,,PcleEx,PEXC,Panicle,exertion,,,CO_324:0000356,Panicle exertion - Measurement,Measurement,Measure length of the peduncle emerged from flag leaf sheath to base of the panicle.,,,CO_324:0000617,PcleEx Score (1-4),Ordinal,,,,,1=Slightly exserted (<2 cm but ligule of flag leaf definitively below inflorescence base),2=?Exserted (2-10 cm between ligule and inflorescence base),3 =?Well-exserted (>10 cm between ligule and inflorescence base),4= Peduncle recurved (inflorescence below ligule and clearly exposed splitting the,,,,,,
,CO_324:0000619,PcleEx_M_cm,PEXC_cm,,Maturity,,BMS_20611,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000049,Panicle exertion,Morphological,Length of peduncle emerged from the flag leaf sheath.,,PcleEx,PEXC,Panicle,exertion,,,CO_324:0000356,Panicle exertion - Measurement,Measurement,Measure length of the peduncle emerged from flag leaf sheath to base of the panicle.,,,CO_324:0000090,cm,Numerical,,,,,,,,,,,,,,
,CO_324:0000620,PcleLng_M_cm,PANL_cm,Trials and nurseries,Maturity,,BMS_20608,CIRAD,JF Rami,08/05/2012,EN,Sorghum,CO_324:0000094,Panicle length,Morphological,Length of the panicle.,,PcleLng,PANL,Panicle,length,,,CO_324:0000095,Panicle length - Measurement,Measurement,Measure length of the panicle from the first primary branch to the top.,,,CO_324:0000090,cm,Numerical,,,,,,,,,,,,,,
,CO_324:0000621,PcleWid_M_cm,PWDTH_cm,,Maturity,,BMS_20613,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000042,Panicle width,Morphological,Width of the panicle.,,PcleWid,PWDTH,Panicle,width,,,CO_324:0000346,Panicle width - Measurement,Measurement,Measure the width of the panicle at the widest position.,,,CO_324:0000090,cm,Numerical,,,,,,,,,,,,,,
,CO_324:0000622,PedLng_M_cm,PEDL_cm,Trials and nurseries,Maturity,,BMS_20609,CIRAD,JF Rami,08/05/2012,EN,Sorghum,CO_324:0000271,Peduncle length,Morphological,Length of the peduncle to panicle base.,,PedLng,PEDL,Peduncle,length,,,CO_324:0000272,Peduncle length - Measurement,Measurement,Measure length of the peduncle to the first primary branch of panicle.,,,CO_324:0000090,cm,Numerical,,,,,,,,,,,,,,
,CO_324:0000623,PH_M_cm,PH_cm,Trials and nurseries,Flowering,,BMS_20413,ICRISAT/IER,Eva Weltzien/Niaba Teme,23/11/2011,EN,Sorghum,CO_324:0000088,Plant height,Morphological,Length of the main stalk from the base of the stalk to the tip of the panicle.,,PH,PH,Plant,height,,,CO_324:0000089,Plant height - Measurement,Measurement,"Measure plant height, usually recorded in several plants 15 to 20 days after the end of flowering.",,"IBPGR and ICRISAT. 1993. Descriptors for sorghum [Sorghum bicolor (L.) Moench]. Internation Board for Plant Genetic Resources, Rome, Italy, Institut International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India",CO_324:0000090,cm,Numerical,,,,,,,,,,,,,,
,CO_324:0000624,RestLfW_C_g,LFWT1_g,,Maturity,,BMS_20598,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000003,Rest of leaves weight,Morphological,Total leaf weight without flag leaf weight.,,LFWT1,LFWT1,Rest of leaves weight,,,,CO_324:0000306,Rest of leaves weight - Computation,Computation,Calculate by subtracting flag leaves weight from total leaves weight.,,,CO_324:0000081,g,Numerical,,,,,,,,,,,,,,
,CO_324:0000627,StmLng_LngM_cm,,Trials and nurseries,variable,,,CIRAD,JF Rami/D Pot,22/09/2016,EN,Sorghum,CO_324:0000625,Stem length,Morphological,Length of the main stem.,,StmLng,,Stem,length,,,CO_324:0000626,Stem length - Measurement,Measurement,Measure length of the stem from the base of the first elongated internode to the base of the peduncle at flowering / grain maturity stage (or to the top of the last elongated internode if the stem is still in elongation).,,,CO_324:0000090,cm,Numerical,,,,,,,,,,,,,,
,CO_324:0000628,Hvst_dto_day,DTHV_day,,Maturity,,BMS_20575,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000035,Harvest time,Phenological,Harvest time.,,Hvst,,Plant,Harvest time,,,CO_324:0000338,Days to harvest - Computation,Computation,Compute number of days required from sowing (or emergence) to harvest.,Hvst_date_jd - Sow_date_jd,,CO_324:0000276,day,Duration,,,,,,,,,,,,,,
,CO_324:0000630,Sow_date_ymd,DS_date_ymd,Trials and nurseries,Sowing,Standard for CIRAD,BMS_20381,CIRAD,"Pot David, Potier FranÃ§oise",,EN,Sorghum,CO_324:0000124,Sowing date,Phenological,Sowing time,,Sow,,Plant,Sowing time,,,CO_324:0000125,Sowing date - Measurement,Measurement,Record the date of sowing.,,"House, L.R. 1987. Manual for the selection of sorghum. Second edition. Patancheru, AP 502 324, India: International Crops Research Institute for the Semi-Arid Tropics.",CO_324:0000629,yyyymmdd,Date,,,,,,,,,,,,,,
,CO_324:0000631,FLfL_C_day,FLT_dto_day,Trials and nurseries,Flowering,,BMS_20382,CIRAD,JF Rami,11/05/2012,EN,Sorghum,CO_324:0000274,Flag leaf ligulation time,Phenological,Flag leaf ligulation time or flag leaf emergence.,flag leaf emergence,TTFL,,Flag leaf,appearance,,,CO_324:0000275,Days to flag leaf ligulation - Computation,Computation,Compute number of days required from sowing to ligulation of the flag leaf.,FLL_date_jd - Sow_date_jd,,CO_324:0000276,day,Duration,,,,,,,,,,,,,,
,CO_324:0000632,FLfL_date_jd,FLT_date_jd,Trials and nurseries,Flowering,,,CIRAD,JF Rami,11/05/2012,EN,Sorghum,CO_324:0000274,Flag leaf ligulation time,Phenological,Flag leaf ligulation time or flag leaf emergence.,flag leaf emergence,TTFL,,Flag leaf,appearance,,,CO_324:0000281,Flag leaf ligulation - date estimation,Estimation,Record date when 50% of the plants in a plot reached fag leaf ligulation stage.,,,CO_324:0000087,Julian day,Numerical,,,,,,,,,,,,,,
,CO_324:0000634,FLfL_date_ymd,FLT_date_ymd,Trials and nurseries,Flowering,,BMS_20573,,,,EN,Sorghum,CO_324:0000274,Flag leaf ligulation time,Phenological,Flag leaf ligulation time or flag leaf emergence.,flag leaf emergence,TTFL,,Flag leaf,appearance,,,CO_324:0000281,Flag leaf ligulation - date estimation,Estimation,Record date when 50% of the plants in a plot reached fag leaf ligulation stage.,,,CO_324:0000629,yyyymmdd,Date,,,,,,,,,,,,,,
,CO_324:0000635,Flo_C_day,FLW_dto_day,,Flowering,,BMS_20379,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000027,Flowering time,Phenological,Flowering time.,,Flo,,Plant,Flowering time,,,CO_324:0000332,Days to flowering - Computation,Computation,Compute number of days required from sowing to flowering.,Flo_date_jd - Sow_date_jd,,CO_324:0000276,day,Duration,,,,,,,,,,,,,,
,CO_324:0000636,Flo_date_jd,FLW_date_jd,Trials and nurseries,Flowering,,,ICRISAT/IER,Eva Weltzien/Niaba Teme,23/11/2011,EN,Sorghum,CO_324:0000027,Flowering time,Phenological,Flowering time.,,Flo,,Plant,Flowering time,,,CO_324:0000119,Flowering date - Estimation,Estimation,Record date when 50% of plants in a plot reach the flowering stage.,,"IBPGR and ICRISAT. 1993. Descriptors for sorghum [Sorghum bicolor (L.) Moench]. Internation Board for Plant Genetic Resources, Rome, Italy, Institut International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India",CO_324:0000087,Julian day,Numerical,,,,,,,,,,,,,,
,CO_324:0000638,Flo_date_ymd,FLW_date_ymd,Trials and nurseries,Flowering,,BMS_20574,,,,EN,Sorghum,CO_324:0000027,Flowering time,Phenological,Flowering time.,,Flo,,Plant,Flowering time,,,CO_324:0000119,Flowering date - Estimation,Estimation,Record date when 50% of plants in a plot reach the flowering stage.,,"IBPGR and ICRISAT. 1993. Descriptors for sorghum [Sorghum bicolor (L.) Moench]. Internation Board for Plant Genetic Resources, Rome, Italy, Institut International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India",CO_324:0000629,yyyymmdd,Date,,,,,,,,,,,,,,
,CO_324:0000640,Hd_C_day,,,Pre-Flowering,,,CIRAD,JF Rami/D Pot,22/09/2016,EN,Sorghum,CO_324:0000121,Heading time,Phenological,Heading time.,,Hd,,Plant,Heading time,,,CO_324:0000639,Days to Heading - Computation,Computation,Compute number of days required from sowing to heading,Hd_date_jd - Sow_date_jd,,CO_324:0000276,day,Duration,,,,,,,,,,,,,,
,CO_324:0000641,Hd_date_jd,HD_jd,Trials and nurseries,Pre-Flowering,,,ICRISAT Bamako,Eva Weltzien,23/11/2011,EN,Sorghum,CO_324:0000121,Heading time,Phenological,Heading time.,,Hd,,Plant,Heading time,,,CO_324:0000122,Heading date - Estimation,Estimation,Record the date when 50% of plants show panicle emerged from boot.,,,CO_324:0000087,Julian day,Numerical,,,,,,,,,,,,,,
,CO_324:0000643,Hd_date_ymd,HD_date_ymd,Trials and nurseries,Pre-Flowering,,BMS_20395,,,,EN,Sorghum,CO_324:0000121,Heading time,Phenological,Heading time.,,Hd,,Plant,Heading time,,,CO_324:0000122,Heading date - Estimation,Estimation,Record the date when 50% of plants show panicle emerged from boot.,,,CO_324:0000629,yyyymmdd,Date,,,,,,,,,,,,,,
,CO_324:0000646,Hvst_date_jd,,Trials and nurseries,Harvest,,,CIRAD,JF Rami/D Pot,22/09/2016,EN,Sorghum,CO_324:0000035,Harvest time,Phenological,Harvest time.,,Hvst,,Plant,Harvest time,,,CO_324:0000645,Harvest date - Measurement,Measurement,Record the date of harvest,,,CO_324:0000087,Julian day,Numerical,,,,,,,,,,,,,,
,CO_324:0000650,Hvst_date_ymd,,Trials and nurseries,Harvest,,,CIRAD,JF Rami/D Pot,22/09/2016,EN,Sorghum,CO_324:0000035,Harvest time,Phenological,Harvest time.,,Hvst,,Plant,Harvest time,,,CO_324:0000648,Harvest date - Measurement,Measurement,Record the date of harvest,,,CO_324:0000629,yyyymmdd,Date,,,,,,,,,,,,,,
,CO_324:0000651,Kp_C_index,Kp_index,Trials and nurseries,Maturity,,BMS_20595,CIRAD,JF Rami,08/05/2012,EN,Sorghum,CO_324:0000238,Variety photoperiod sensitivity coefficient,Phenological,Coefficient of sensitivity to photoperiod of the variety.,,Kp,,Variety,Photoperiod sensitivity coefficient,,,CO_324:0000239,Photoperiod sensitivity coefficient - Computation,Computation,"Calculated from flowering data at two different sowing dates as: ([DFLF1]-[DFLF2])/([Sowing2]-[Sowing1]) where DFLF1= date of flag leaf appearance for sowing date 1, DFLF2= date of flag leaf appearance for sowing date 2","([DFLF1]-[DFLF2])/([Sowing2]-[Sowing1]) where DFLF1= date of flag leaf appearance for sowing date 1, DFLF2= date of flag leaf appearance for sowing date 2",,CO_324:0000240,index,Numerical,,,,,,,,,,,,,,
,CO_324:0000654,Mat_C_day,DTMAT_day,Trials and nurseries,Maturity,,BMS_18040,,,,EN,Sorghum,CO_324:0000085,Maturity time,Phenological,Maturity time.,,Mat,,Plant,Maturity time,,,CO_324:0000652,Days to maturity - Computation,Computation,Compute number of days required from sowing (or emergence) to maturity.,Mat_date_jd - Sow_date_jd,,CO_324:0000276,day,Duration,,,,,,,,,,,,,,
,CO_324:0000655,Mat_date_jd,DMAT_jd,Trials and nurseries,Maturity,,,IER Mali,Niaba Teme,05/12/2010,EN,Sorghum,CO_324:0000085,Maturity time,Phenological,Maturity time.,,Mat,,Plant,Maturity time,,,CO_324:0000086,Maturity date - Estimation,Estimation,"Record maturity date, observed as onset of black spot on the bottom of the grain panicle.",,,CO_324:0000087,Julian day,Numerical,,,,,,,,,,,,,,
,CO_324:0000657,Mat_date_ymd,DMAT_date_ymd,Trials and nurseries,Maturity,,BMS_20380,,,,EN,Sorghum,CO_324:0000085,Maturity time,Phenological,Maturity time.,,Mat,,Plant,Maturity time,,,CO_324:0000086,Maturity date - Estimation,Estimation,"Record maturity date, observed as onset of black spot on the bottom of the grain panicle.",,,CO_324:0000629,yyyymmdd,Date,,,,,,,,,,,,,,
,CO_324:0000658,MatApp_E_1to5,MA_1_5,"Trials, Nursery, Farmer group evaluation",Maturity,,BMS_20398,ICRISAT Bamako,Eva Weltzien,23/11/2011,EN,Sorghum,CO_324:0000148,Variety maturity appreciation,Phenological,Appreciation of maturity time of the variety by comparing to local check variety.,,MatApp,MA,Variety,Maturity appreciation,,,CO_324:0000149,Variety maturity appreciation - Estimation,Estimation,Comparing the flowering date of the test varieties against a local variety check by considering a 'normal season'.,,,CO_324:0000150,MatApp Score (1-5),Ordinal,,,,,1= Very Early for the zone,2= Early for the zone,3= Good for the Zone,4= Late for the Zone,5= Very Late for the Zone,,,,,
,CO_324:0000662,DecGW_M_g,GDWT_g,Trials and nurseries,Maturity,,BMS_20388,,,,EN,Sorghum,CO_324:0000659,Decorticated grain weight,Quality,Grain weight after decortication.,,DecGW,,Decorticated grain,weight,,,CO_324:0000660,Decorticated grain weight - Measurement,Measurement,Record the decorticated grain weight of a sample after dehulling.,,,CO_324:0000081,g,Numerical,,,,,,,,,,,,,,
,CO_324:0000663,EndoCol_E_1to2,ENDCOL_1_2,Trials and nurseries,Maturity,,BMS_20383,ICRISAT/IER,Eva Weltzien/Niaba Teme,23/11/2011,EN,Sorghum,CO_324:0000205,Endosperm color,Quality,Color of endosperm.,,EndoCol,ENDCOL,Endosperm,color,,,CO_324:0000206,Endosperm color - Estimation,Estimation,"In a sample, cut grains lengthwise and observe the color of the endosperm.",,"IBPGR and ICRISAT. 1993. Descriptors for sorghum [Sorghum bicolor (L.) Moench]. Internation Board for Plant Genetic Resources, Rome, Italy, Institut International Crops Research Institute for the Semi-Arid Tropics, Patancheru, India",CO_324:0000207,EndoCol Score (1-2),Nominal,,,,,1= White,2= Yellow,,,,,,,,
,CO_324:0000664,EndoT_E_1to5,ET_1_5,Trials and nurseries,Maturity,,BMS_20577,CIRAD,JF Rami,08/05/2012,EN,Sorghum,CO_324:0000259,Endosperm texture,Quality,Proportion of vitreous endosperm.,,EndoT,ET,Endosperm,texture,,,CO_324:0000260,Endosperm texture - Estimation,Estimation,Visual assessment of vitreous endosperm on a grain section.,,,CO_324:0000261,EndoT Score (1-5),Ordinal,,,,,1= 100% Vitreous,"2= 75% Vitreous, 25% Floury","3= 50% Vitreous, 50% Floury","4= 25% Vitreous, 75% Floury",5= 100% Floury,,,,,
,CO_324:0000665,GAmy_DSC_pct,AMY_pct__DSC,Trials and nurseries,Maturity,,BMS_20570,CIRAD,JF Rami,08/05/2012,EN,Sorghum,CO_324:0000244,Grain amylose content,Quality,Amylose content of whole grain.,,GAmy,,Grain,amylose content,,,CO_324:0000245,Grain amylose content by DSC - Measurement,Measurement,Whole grain is ground and 10mg of flour is used for measurement by Differential Scanning Calorimetry (DSC) of the enthalpy change of the formation of complexes between amylose and phospholipid observed during cooling.,,"Mestres C, Matencio F, Pons B, Yajid M, Fliedel G. 1996. A Rapid Method for the Determination of Amylose Content by Using Differential-Scanning Calorimetry. Starch-St?Â§rke 48: 2???6.",CO_324:0000198,%,Numerical,,,,,,,,,,,,,,
,CO_324:0000666,GAmy_NIRS_pct,AMY_pct__NIRS,Trials and nurseries,Maturity,,,CIRAD,JF Rami,08/05/2012,EN,Sorghum,CO_324:0000244,Grain amylose content,Quality,Amylose content of whole grain.,,GAmy,,Grain,amylose content,,,CO_324:0000381,Grain amylose content by NIRS - Measurement,Measurement,A NIRS spectrum is acquired from a flour sample or a whole grain sample and the amylose content is predicted using an appropriate calibration based on the reference method.,,"De Alencar Figueiredo et al. (2006). Development of NIRS Equations for Food Grain Quality Traits through Exploitation of a Core Collection of Cultivated Sorghum. J. Agric. Food Chem. 54, 8501???8509.",CO_324:0000198,%,Numerical,,,,,,,,,,,,,,
,CO_324:0000667,GCol_E_1to6,GRNCOL_1_6,Trials and nurseries,Maturity,,BMS_20390,ICRISAT/IER,Eva Weltzien/Niaba Teme,24/11/2011,EN,Sorghum,CO_324:0000045,Grain color,Quality,Color of the grain.,,GCol,GRNCOL,Grain,color,,,CO_324:0000209,Grain color - Estimation,Estimation,Visual observation of grain color.,,,CO_324:0000210,GCol Score (1-6),Nominal,,,,,1= White,2= Yellow,3= Red,4= Brown,5= Buff,6= Other,,,,
,CO_324:0000668,GCol_E_1to9,SDCLR_1_9,,Maturity,,BMS_20618,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000045,Grain color,Quality,Color of the grain.,,GCol,GRNCOL,Grain,color,,,CO_324:0000209,Grain color - Estimation,Estimation,Visual observation of grain color.,,,CO_324:0000351,GCol Score (1-9),Nominal,,,,,1= white,2= chalky white,3= pearly white,4= yellow,5= red,6= light brown,7= dark brown,8= cream,9= light red,
,CO_324:0000669,GD_E_1to5,GD_1_5,Trials and nurseries,Maturity,,BMS_20387,ICRISAT Bamako,Eva Weltzien,23/11/2011,EN,Sorghum,CO_324:0000130,Grain desirability,Quality,Grain desirability of the variety.,,GD,,Grain,desirability,,,CO_324:0000131,Grain desirability - Estimation,Estimation,"Record desirable grain appearance, size (if it matters), presence and absence of mold and testa of the grain.",,,CO_324:0000132,GD Score (1-5),Ordinal,,,,,1 = Bad,2 = Some Problems,3 = Acceptable,4 = Good,5 = Very Good,,,,,
,CO_324:0000670,GDecYld_C_pct,GDYD_pct,Trials and nurseries,Maturity,,BMS_20580,IER Mali,Niaba Teme,05/12/2010,EN,Sorghum,CO_324:0000211,Grain decortication yield,Quality,Proportion of remaining grain after decortication.,,GDecYld,GDYD,Grain,decortication yield,,,CO_324:0000212,Grain decortication yield - Computation,Computation,Calculate the ratio of the weight of a sample of grain after decortication using a Tangential Abrasive Dehulling Device (TADD) to the weight of the sample of grain before decortication.,(DecGW/Sample weight)*10,,CO_324:0000198,%,Numerical,,,,,,,,,,,,,,
,CO_324:0000671,GDen_M_kghl,GDENS_g,Trials and nurseries,Maturity,,BMS_20579,CIRAD,JF Rami,08/05/2012,EN,Sorghum,CO_324:0000223,Grain density,Quality,Density of the grain.,Grain specific weight,GDen,GDENS,Grain,density,,,CO_324:0000224,Grain density - Measurement,Measurement,Measure the weight of a volume of grains.,,,CO_324:0000225,kg/hl,Numerical,,,,,,,,,,,,,,
,CO_324:0000672,GHrd_M_pct,GHD_pct,Trials and nurseries,Maturity,,BMS_20581,CIRAD,JF Rami,11/05/2012,EN,Sorghum,CO_324:0000277,Grain hardness,Quality,Whole grain hardness.,,GHrd,GHD,Grain,hardness,,,CO_324:0000278,Grain hardness PSI - Measurement,Measurement,Twenty grams of grain is milled in a Falling Number KT 30 mill and sifted for 1 min through a 250-Âµm sieve using an air jet sifter (Alpine 200LS). PSI is determined as the proportion of milled grain passing through the sieve.,,"Fliedel G, Grenet C, Gontard N, Pons B (1989) Durete ÃƒÃ… caracte ÃƒÃ… ris- tiques physicochimiques et aptitude au de ÃƒÃ… corticage des grains du sorgho. In: AUPELF-UREF (eds) Ce ÃƒÃ… re ÃƒÃ… ales en re ÃƒÃ… gions chaudes. John Libbey Eurotext, Paris, pp 187???201",CO_324:0000198,%,Numerical,,,,,,,,,,,,,,
,CO_324:0000673,GLip_NIRS_pct,LIP_pct__NIRS,Trials and nurseries,Maturity,,,CIRAD,JF Rami,08/05/2012,EN,Sorghum,CO_324:0000247,Grain lipid content,Quality,Lipid content of the whole grain.,,GLip,,Grain,lipid content,,,CO_324:0000383,Lipid content NIRS - Measurement,Measurement,A NIRS spectrum is acquired from a flour sample or a whole grain sample and the lipid content is predicted using an appropriate calibration based on the reference method.,,"De Alencar Figueiredo et al. (2006). Development of NIRS Equations for Food Grain Quality Traits through Exploitation of a Core Collection of Cultivated Sorghum. J. Agric. Food Chem. 54, 8501???8509.",CO_324:0000198,%,Numerical,,,,,,,,,,,,,,
,CO_324:0000674,GLip_Sox_pct,LIP_pct__SOX,Trials and nurseries,Maturity,,BMS_20599,CIRAD,JF Rami,08/05/2012,EN,Sorghum,CO_324:0000247,Grain lipid content,Quality,Lipid content of the whole grain.,,GLip,,Grain,lipid content,,,CO_324:0000248,Lipid content Soxhlet - Measurement,Measurement,Soxhlet ether extraction from 5 g of flour.,,"Osagie AU, Kates M (1984) Lipid composition of millet (Pennisetum americanum). Seed 19 : 958???965",CO_324:0000198,%,Numerical,,,,,,,,,,,,,,
,CO_324:0000675,GLstr_E_0to1,,,Maturity,,BMS_20620,ICRISAT,Jayashree B,,EN,Sorghum,CO_324:0000047,Grain lustre,Quality,Grain lustre.,,GLstr,SLSTR,Grain,lustre,,,CO_324:0000354,Grain lustre - Estimation,Estimation,Visual observation for seed lustrousness.,,,CO_324:0000349,Absent-Present Score (0-1),Nominal,,,,,0= absent,1= present,,,,,,,,
