Curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_339:0000237,PlntH_ToLeafMeas_cm,,Breeding and agronomic trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000114,Plant height,Agronomical traits,Height of the plant,,PLHGT,,Plant,Height,Recommended,,CO_339:0000115,Plant height highest leaf - Method,Measurement,Height of the plant measured from the ground to the tip of the extended foliage at maturity. Mean plant height (cm) of five representative plants from soil surface measured at the end of flowering,,"Key access and utilization descriptors for lentil genetic resources (http://www.bioversityinternational.org/e-library/publications/detail/key-access-and-utilization-descriptors-for-lentil-genetic-resources/), 2. Hand book of world economic importance. Plenum Press, New York, pp.52-57,3. Lentil (Lens culinaris Medik.). In:Summerfield, R.J. and Roberts, E.I.I. (eds) Grain legume crops. Colins, London. UK, pp.266-311.",CO_339:0000116,cm,Numerical,,15,75,,,,,,,,,,,
,CO_339:0000238,PlntPub_Est_1to3,,All types of evaluation trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000117,Plant pubescence,Morphological traits,A qualitative trait describing extent of hairiness of the shoot,Plant hairiness,PLPUB,,Plant,Pubescence,Recommended,,CO_339:0000118,Plant pubescence - Method,Estimation,Visual assessment of the plant pubescence,,"The lentil botany, production and uses,2009,34-45",CO_339:0000119,pubescent intesity score,Nominal,,,,,1= Low pubescence,2= Moderate pubescence,3= High pubescence,,,,,,,
,CO_339:0000239,PlntArch_Est_1to5,,All types of evaluation trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000120,Plant structure,Morphological traits,A qualitative trait describing the structure and branching pattern of the plant,Plant artitecture,PSTR,,Plant,Structure,Recommended,,CO_339:0000121,Plant Structure - Method,Estimation,Visual assessment of plant structure,,"The lentil botany, production and uses,2009,34-45",CO_339:0000122,structure scale,Nominal,,,,,"1= Highly branched, bushy","2= Sparsely branched, tall erect","3= moderately branched, semi-tall erect","4= moderate to highly branched, semi-tall, subcompact","5= moderate to highly branched, short, subcompact",,,,,
,CO_339:0000240,PodBrRes_Comp_perc,,IPM trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000123,Pod borer resistance,Biotic Stress traits,Degree of tolerance to podborer.Helicoverpa armigera. Damage pods and seeds,,PBR,,Pod and Seed,Resistance to Pod borer,Recommended,,CO_339:0000124,Screening method for Pod borer resistance,Computation,Damage at pod stage measured by counting total pods and damaged pods and calculating proportion of damaged pods,,,CO_339:0000125,percentage,Numerical,,,,,,,,,,,,,,
,CO_339:0000241,PodDhsce_Est_1to7,,Breeding and agronomic trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000126,Pod dehiscence,Agronomical traits,Splitting of pods at maturity along its built in line of weakness in order to release seeds,,PDEH,,Pod,dehiscence,Recommended,,CO_339:0000127,Pod dehiscence - Method,Estimation,Visually assessed one week after maturity,,Key access and utilization descriptors for lentil genetic resources (http://www.bioversityinternational.org/e-library/publications/detail/key-access-and-utilization-descriptors-for-lentil-genetic-resources/),CO_339:0000128,splitting occurrence score,Nominal,,,,,0= None,3= Low,5= Medium,7= High,,,,,,
,CO_339:0000242,PodFillPerd_Count_Day,,Breeding and agronomic trials,,Recommended,,"IIPR, Kanpur",Dr. Jitendra Kumar,04-mars-14,EN,Lentil,CO_339:0000129,Pod filling period,Phenological traits,A quantitative trait indicating the time required for pod filling,,PFIP,,Pod,Filing period,Recommended,,CO_339:0000130,Pod filing per pod - Method,Counting,Counting up the duration of flowering and pod maturing period,,Kumar J and Srivastava E (2013) Impact of reproductive duration on yield and its component traits in lentil. Legume Research (in press),CO_339:0000131,day,Numerical,,,,,,,,,,,,,,
,CO_339:0000243,PodShg_Est_0to7,,Breeding and agronomic trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000132,Pod shedding,Agronomical traits,Dropping of pods caused by cessation of the peduncle at maturity,,PSHD,,Pod,Shedding,Recommended,,CO_339:0000133,Pod shedding - method,Estimation,Visually assessed after or during harvesting one week after maturity,,Key access and utilization descriptors for lentil genetic resources (http://www.bioversityinternational.org/e-library/publications/detail/key-access-and-utilization-descriptors-for-lentil-genetic-resources/),CO_339:0000134,dropping occurrence score,Nominal,,,,,0= None,3= Low,5= Medium,7= High,,,,,,
,CO_339:0000244,PodWght_Calc_g,,Breeding and agronomic trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000135,Pod weight,Agronomical traits,Weight of pods,,PDWT,,Pod,Weight,Recommended,,CO_339:0000136,Pod Weight - Method,Computation,"Average weight from 3 or 5 randomly-selected plants at maturity, from a plant grown in the pot or field.",,"The lentil botany, production and uses,2009,34-45",CO_339:0000137,g,Numerical,,,,,,,,,,,,,,
,CO_339:0000245,PrnscTan_Est_1to3,,All types of evaluation trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000138,Presence of Tendrils,Morphological traits,A qualitative trait describing presence of tendrils,,PTEN,,Plant,Tendrils Presence,Recommended,,CO_339:0000139,Presence of tendrils - Method,Estimation,Visual observation of the presence and nature of tendrils,,"The lentil botany, production and uses,2009,34-45",CO_339:0000140,degree of tendril expression,Nominal,,,,,1= Absent,2= Rudimentary,3= Prominent,,,,,,,
,CO_339:0000246,PrimBrchNb_Calc_PrimBrch,,All types of evaluation trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000141,Primary branches number,Agronomical traits,Number of basal primary branches per plant,Number of basal primary branches per plant,BPBR,,Primary Branch,Number,Recommended,,CO_339:0000142,Primary Branch number - Method,Computation,Mean number of basal primary branches from 3 or 5 randomly selected plants at maturity,,"1. The lentil botany, production and uses,2009,34-45, 2. Genetic variability and genotype environmental interaction studies in lentil. Journal of Research Punjab Agricultural University, 10(1), 17-21.",CO_339:0000143,Primary branch,Numerical,,1,12,,,,,,,,,,,
,CO_339:0000247,RtLng_WinMeas_cm,,Physiological trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000144,Root length,Physiological traits,Cumulative root length of a sample,,RL,,Root,Length,Recommended,,CO_339:0000145,Root length by Winrhizo - Method,Measurement,Measured through winrhizo software from scanned image files,,"The lentil botany, production and uses,2009,34-45",CO_339:0000146,cm,Numerical,,15,36,,,,,,,,,,,
,CO_339:0000248,RtLng_RulMeas_cm,,Physiological trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000144,Root length,Physiological traits,Cumulative root length of a sample,,RL,,Root,Length,Recommended,,CO_339:0000196,Root length measurement - Method,Measurement,Measured maually using the ruler,,"Pulse crops of India.1970. Indian Council of Agricultural research, Krishi Bhawan, New Delhi.",CO_339:0000146,cm,Numerical,,15,36,,,,,,,,,,,
,CO_339:0000249,RtLngDen_Comp_cmcm3,,Physiological trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000147,Root length density,Physiological traits,The length of roots present in a unit volume of soil,,RLD,,Root,Density,Recommended,,CO_339:0000148,RLD measurement - method,Computation,Calculated using both root length measured and soil volume from where the root comes.,,"Australian Journal of Agricultural Research,2005,56,971-981.",CO_339:0000149,cm cm-3,Numerical,,,,,,,,,,,,,,
,CO_339:0000250,RustRes_Est_1to9,,Breeding Trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000150,Rust resistance,Biotic Stress traits,Degree of resistance to rust disease. Causative agent : Uromyces viciae-faba. It produces lesions on stems and leaves which result leaf fall and premature plant death,,RUSR,,Stem and Leaf,Resistance to Rust,Recommended,,CO_339:0000151,Screening method for Rust resistance,Estimation,Quantification of symptoms development in leaves and stems,,"Stemphylium blight disease scoring in field condition. Research Geneticist, USDA-ARS,Washington state university, Pullman.",CO_339:0000152,rust damage score,Ordinal,,,,,1= 0-10% leaf area infected,3= 11-30% leaf area infected,5= 31-50% leaf area infected,7= 51-70% leaf area infected,9= More than 70% leaf area infected,,,,,
,CO_339:0000251,SalTol_Est_1to5,,Breeding Trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000153,Salinity tolerance,Abiotic Stress traits,Degree of tolerance to salinity,,SALT,,Plant,Salinity tolerance,Recommended,,CO_339:0000154,Screening method for Salinity tolerance,Estimation,Visual estimation of leaf symptoms,,"ICARDA, Screening wild lentils for salt tolerance, (https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&ved=0CC4QFjAB&url=https%3A%2F%2Fapps.icarda.org%2FwsInternet%2FwsInternet.asmx%2FDownloadFileToLocal%3FfilePath%3DList_of_publications%2FPoster_in_ConProc%2FIFLRC%2FScreening_wild.pdf%26fileName%3DScreening_wild.pdf&ei=oYMVU_3vBcbR7AaTzIBI&usg=AFQjCNFAaJGNIlisM92i8pjraLFiTmB-tQ&bvm=bv.62286460,d.bGQ).",CO_339:0000155,salinity suceptibility scale,Nominal,,,,,1= Highly tolerant (100% healthy leaves),2= Tolerant (75% healthy leaves),3= Moderately Tolerant (50% healthy leaves),4= Susceptible (25% healthy leaves),5= Highly susceptible (completely dead),,,,,
,CO_339:0000252,SecBrchNb_Calc_SecBrch,,All types of evaluation trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000156,Secondary branches number,Agronomical traits,Number of basal secondary branches per plant,Number of basal secondary branches per plant,BSBR,,Secondary Branch,Number,Recommended,,CO_339:0000157,Secondary Branch number - Method,Computation,Mean number of basal secondary branches from 3 or 5 randomly selected plants at maturity,,"The lentil botany, production and uses,2009,34-45",CO_339:0000158,Secondary Branch,Numerical,,3,15,,,,,,,,,,,
,CO_339:0000253,SeedDiam_Meas_mm,,Breeding and agronomic trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000159,Seed diameter,Agronomical traits,Seed diameter,,SDDIA,,Seed,Diameter,Recommended,,CO_339:0000160,Seed diameter - Method,Measurement,Diameter of fully dried seed is measured using vernier caliper,,"The lentil botany, production and uses,2009,34-45",CO_339:0000161,mm,Numerical,,3,9,,,,,,,,,,,
,CO_339:0000254,GrPrtCent_Comp_Ptc,,All types of evaluation trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000162,Grain protein content,Quality traits,Amount of protein in the seed,,PRT,,Grain,Protein Content,Recommended,,CO_339:0000163,Grain protein content analysis - Method,Computation,Seed nitrogen content which is multiplied by the factor 6.25,,"Research Journal of Agriculture and Biological Sciences,2007, 3(6):748-752",CO_339:0000164,Percentage,Numerical,,,,,,,,,,,,,,
,CO_339:0000255,SYPL_Meas_g,,Breeding and agronomic trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000165,Seed yield per plant,Agronomical traits,Seed yield from a single plant,,SYPL,,Seed,weight per plant,,,CO_339:0000166,SYPL measurment method,Measurement,Yield of seeds after drying,,Key access and utilization descriptors for lentil genetic resources (http://www.bioversityinternational.org/e-library/publications/detail/key-access-and-utilization-descriptors-for-lentil-genetic-resources/),CO_339:0000167,g,Numerical,,,,,,,,,,,,,,
,CO_339:0000256,SYPO_Meas_kgm2,,Breeding and agronomic trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000168,Seed yield per area,Agronomical traits,Seed yield from a plot,,SYPO,,Seed,yield per area,,,CO_339:0000169,SYPO measurment method,Measurement,Yield of seed after drying (Plot basis),,Key access and utilization descriptors for lentil genetic resources (http://www.bioversityinternational.org/e-library/publications/detail/key-access-and-utilization-descriptors-for-lentil-genetic-resources/),CO_339:0000170,kg/m2,Numerical,,,,,,,,,,,,,,
,CO_339:0000257,ChlCont_Meas_SPAD,,Physiological trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000171,Chlorophyll content,Physiological traits,Proportions that indicate chlorophyll density and/or leaf thickness measured through a SPAD chlorophyll meter.,,SCMR,,Leaf,Chlorophyll content,Recommended,,CO_339:0000172,Chlorophyll content measurement method,Measurement,Measure using a SPAD chlorophil meter,,"Crop and Pasture Science,2012, 63: 547?554",CO_339:0000173,SPAD unit,Numerical,,,,,,,,,,,,,,
,CO_339:0000258,StmWeeRes_Comp_pct,,Breeding Trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000174,Stem weevil resistance,Biotic Stress traits,Degree of resistance to stem weevil.Sitona crinitus. Damage seedlings and root nodules,,SWVR,,Stem,Resistance to Stem weevil,Recommended,,CO_339:0000175,Screening method for Stem weevil resistance,Computation,"Nodule damage was assessed in five plants randomly selected from each plot, uprooted with soil to recover most of the root system and then washed in laboratory",,"Genetic resources and crop evolution,2008,55(1):1-4",CO_339:0000176,Percentage,Numerical,,,,,,,,,,,,,,
,CO_339:0000259,StBli_Est_1to9,,Breeding Trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000177,Stemphylium blight resistance,Biotic Stress traits,"Degree of resistance to Stemphylium blight disease. Causative agent: Stemphylium botryosum. Small, light-beige lesions apper in the upper canopy. Leaves, pedicels, flowers and branches become necrotic resulting in a characteristic blighted appearance of lentil plants.",,SBLR,,Plant,Resistance to Stemphylium blight,Recommended,,CO_339:0000178,Screening method for Stemphylium blight resistance,Estimation,Visual estimation of the resistance to weevil,,"Stemphylium blight disease scoring in field condition. Research Geneticist, USDA-ARS,Washington state university, Pullman.",CO_339:0000179,stem weevil damage score,Ordinal,,,,,1= 0-10% leaf area infected,3= 11-30% leaf area infected,5= 31-50% leaf area infected,7= 51-70% leaf area infected,9= More than 70% leaf area infected,,,,,
,CO_339:0000260,StoCond_Meas_poromUnit,,Physiological trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000180,Stomatal conductance,Physiological traits,"It is the measure of the rate of passage of carbon dioxide entering, or water vapour exiting through the stomata of a leaf.",,STCC,,Leaf,Stomatal conductance,Recommended,,CO_339:0000181,Stomatal conductance measurment - Method,Measurement,Measured using a Porometer,,"Annals of Biological Research,2013,4(5):139-145.",CO_339:0000182,Reading of porometer,Numerical,,,,,,,,,,,,,,
,CO_339:0000261,TerBrchNb_Comp_TerBrch,,All types of evaluation trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000183,Tertiary branches number,Agronomical traits,Number of tertiary branches per plant,Number of tertiary branches per plant,TRBR,,Tertiary branch,Number,Recommended,,CO_339:0000184,Tertiary Branch number - Method,Computation,Mean number of tertiary branches from 3 or 5 randomly selected plants at maturity,,"The lentil botany, production and uses,2009,34-45",CO_339:0000185,Tertiary Branch,Numerical,,,,,,,,,,,,,,
,CO_339:0000262,TanTyp_Est_1to3,,All types of evaluation trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000186,Type of tendril,Morphological traits,A qualitative trait discriminating different types of tendrils,,TTEN,,Tendrils,Type,Recommended,,CO_339:0000187,Tendrils Type - Method,Estimation,Visual assessment of the type of tendrils,,"The lentil botany, production and uses,2009,34-45",CO_339:0000188,classification scale,Nominal,,,,,1= Bristle,2= Simple,3= Dichotomous,,,,,,,
,CO_339:0000263,WatLogTol_Calc_ratio,,Breeding Trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000189,Water logging tolerance,Abiotic Stress traits,Degree of tolerance to waterlogging condition,,WLOT,,Plant,Water logging tolerance,Recommended,,CO_339:0000190,Screening method for Water logging tolerance,Computation,Root and shoot growth ratio of plants grown under water logged conditions over % of drained controls,,"Australian Journal of Agricultural Research,2007,58(406-412)",CO_339:0000191,Ratio,Numerical,,,,,,,,,,,,,,
,CO_339:0000264,WintSurv_Comp_ratio,,Breeding Trials,,Recommended,,ICARDA,Karthika Rajendran & Shiv Kumar,04-mars-14,EN,Lentil,CO_339:0000192,Winter survival,Abiotic Stress traits,Proportion of the plants emerged prior to winter and survived through winter,,WSUR,,Plant,Winter survival,Recommended,,CO_339:0000193,Screening method for Winter survival,Computation,Plant stand counts recorded after complete emergence of seedlings survived through winter. Divide plant stand count by the number of emerged seedlings,,"Crop Science,2004,44:5-12.",CO_339:0000194,Ratio,Numerical,,,,,,,,,,,,,,
